term;uuid;concept;type;term_uuid;term_misspelled;version
12-stegsbehandlare;fea83ded-6629-5ff9-a6b3-306fe3ec8f7c;12-stegsbehandlare;YRKE;13a79545-f3b8-5215-b1d7-41638fbf2c04;False;NARVALONTOLOGI-2.0.0.157
12-stegsterapeut;b45d2980-d591-57fd-9ed4-1b762faffea3;12-stegsterapeut;YRKE;d511be55-ccad-57f0-a974-39b1fcd6a526;False;NARVALONTOLOGI-2.0.0.157
12-stegsterapeuter;b45d2980-d591-57fd-9ed4-1b762faffea3;12-stegsterapeut;YRKE;97a7da7b-32da-5afd-a6ea-9f57e57acd87;False;NARVALONTOLOGI-2.0.0.157
1:a tandsköterska;ffa1095a-191c-5b34-aff9-06ae9bf4fe93;1:a tandsköterska;YRKE;cf0d37cf-7e12-58e8-9e7d-659a0a5594d5;False;NARVALONTOLOGI-2.0.0.157
1:e antikvarie;eac57f26-87bc-53a7-92b0-8c7dbcb85f0b;1:e antikvarie;YRKE;082c5971-ad83-5ab5-bad3-6c33c0c57708;False;NARVALONTOLOGI-2.0.0.157
1:e fartygsingenjör;9eeccfce-2291-5da2-a876-ff7febc6cb95;1:e fartygsingenjör;YRKE;325710cf-3c95-5c82-ab79-2b6f0616d047;False;NARVALONTOLOGI-2.0.0.157
1:e kock;4b02b92b-1efa-583f-8bb1-866d52b6dc94;1:e kock;YRKE;f7a51d1b-bbd6-5b11-b2ba-8cf1aeb6331d;False;NARVALONTOLOGI-2.0.0.157
1:e maskinist;84630747-74b2-5643-8235-f645bf3165a5;1:e maskinist;YRKE;c021e619-8bb6-55b0-8d38-3ea7d6c81819;False;NARVALONTOLOGI-2.0.0.157
1:e socialsekreterare;42de6120-4f79-5f52-a8cc-77cd00e1eedd;1:e socialsekreterare;YRKE;9f2aa746-4534-5ad1-b6aa-12b86451dc7e;False;NARVALONTOLOGI-2.0.0.157
2:e fartygsingenjör;203bf282-bc0e-5893-b267-93f37a3f188b;2:e fartygsingenjör;YRKE;dd1e4776-5d72-5f3b-9e89-bb8fac37ee8e;False;NARVALONTOLOGI-2.0.0.157
2:e maskinist;07a9041c-ee05-5109-9b86-8980e59aa0df;2:e maskinist;YRKE;2e03f109-b31f-5b30-bbe6-028bdd98be2d;False;NARVALONTOLOGI-2.0.0.157
2:e styrman;192916fb-aca1-5b13-8b27-babb55f9488b;2:e styrman;YRKE;55924897-7f9d-5d87-bd04-220c9019603a;False;NARVALONTOLOGI-2.0.0.157
2d-grafiker;a2f9e490-babe-5e4b-9328-0b446f4c34c5;2d-grafiker;YRKE;40c0c4c4-7978-5b84-9e06-422d8e876294;False;NARVALONTOLOGI-2.0.0.157
365-konsult;3bcdaf51-9a31-530a-979c-d0dcd289dbbb;365-konsult;YRKE;75803d59-749b-556c-ae06-e1c4ecf9d47e;False;NARVALONTOLOGI-2.0.0.157
365-konsulter;3bcdaf51-9a31-530a-979c-d0dcd289dbbb;365-konsult;YRKE;fb4f06b9-c35d-5bcf-8ba6-7e7f0ca0b470;False;NARVALONTOLOGI-2.0.0.157
365-utvecklare;e9e0c573-fc17-570f-ad42-2523b9ff6ad7;365-utvecklare;YRKE;f2c82212-2e22-5ff6-a4e6-bb46fedf33af;False;NARVALONTOLOGI-2.0.0.157
3d-artist;d964d7b3-35ec-5db6-b259-cf05a2345692;3d-artist;YRKE;b83d20f5-471e-58e8-8f87-a9f6428d74dd;False;NARVALONTOLOGI-2.0.0.157
3d-artister;d964d7b3-35ec-5db6-b259-cf05a2345692;3d-artist;YRKE;7ad3dfd2-67c4-5909-8af0-05e5299e23fe;False;NARVALONTOLOGI-2.0.0.157
3d-designer;0c2b9ef1-c280-533f-9b25-59fe102faaea;3d-designer;YRKE;c5a9247c-5f78-5761-8b02-736e7fd3ca9a;False;NARVALONTOLOGI-2.0.0.157
3d-grafiker;60586d51-168c-5168-816e-158f6156dec4;3d-grafiker;YRKE;c5be3d70-322c-565c-8564-a11815aaa094;False;NARVALONTOLOGI-2.0.0.157
3d-modellerare;b2541dbc-c1c3-5efe-896d-96b736537017;3d-modellerare;YRKE;874a7293-7401-5d83-aca7-a68041e5277e;False;NARVALONTOLOGI-2.0.0.157
3d-projektör;f32a7726-4998-51be-8a76-065692579204;3d-projektör;YRKE;2c164aa8-b60e-53fd-a673-707a349afde8;False;NARVALONTOLOGI-2.0.0.157
3d-projektörer;f32a7726-4998-51be-8a76-065692579204;3d-projektör;YRKE;a3dfc4c2-2572-580e-ab55-b7182e09c0e2;False;NARVALONTOLOGI-2.0.0.157
3d-visualiserare;c2051561-220b-5395-931d-e24d00ca1c39;3d-visualiserare;YRKE;46d5a476-5a3b-5264-9536-52888c68d579;False;NARVALONTOLOGI-2.0.0.157
890-operatör;9f9d0310-e681-5582-9155-2397f991590f;890-operatör;YRKE;73e7f0dd-056e-5880-b6f8-2daba3914051;False;NARVALONTOLOGI-2.0.0.157
a-fotograf;bbcd7b88-005e-5090-bc14-6f087b01f0e3;A-fotograf;YRKE;1372ae8a-f8f6-5cc8-a0d2-65e348e8c124;False;NARVALONTOLOGI-2.0.0.157
a-kassehandläggare;441e8124-48b4-55e1-8aef-daa0ee52993f;A-kassehandläggare;YRKE;a7496525-07ae-59ec-b5e6-91b5def58b3b;False;NARVALONTOLOGI-2.0.0.157
a-kasseutredare;c5b8645c-0dce-5c41-ae5b-95b5aa1c432f;A-kasseutredare;YRKE;f29c62dc-aaad-5e4a-a464-a6bc7cba8bdd;False;NARVALONTOLOGI-2.0.0.157
a-ljudtekniker;de32b4ea-f825-5860-a0a7-4e7338757adf;A-ljudtekniker;YRKE;c980c739-3fff-5b28-b015-5453c271f949;False;NARVALONTOLOGI-2.0.0.157
abap-programmerare;3010e463-1551-509c-bdbe-2f1c6800f9ec;Abap-programmerare;YRKE;2a4dcb6d-3517-55fa-b51e-ace56a8bfff6;False;NARVALONTOLOGI-2.0.0.157
abonnemangsförsäljare;e318879c-305f-5688-bbdf-3dd9e3b53c3a;Abonnemangsförsäljare;YRKE;62f05f46-3e76-50b9-a6d8-5b8feb0b4c4a;False;NARVALONTOLOGI-2.0.0.157
abonnemangssäljare;e318879c-305f-5688-bbdf-3dd9e3b53c3a;Abonnemangsförsäljare;YRKE;c487b05c-4c82-51e3-8d43-137227ca5887;False;NARVALONTOLOGI-2.0.0.157
abonnemangskontorist;d70d1f3e-dcae-56a3-b896-0006c4e7c939;Abonnemangskontorist;YRKE;bb8557f0-2502-5a6b-9dc9-855972746852;False;NARVALONTOLOGI-2.0.0.157
abonnenthandläggare;e52fbd87-3cea-57f2-a2d4-bb57ca5c69bd;Abonnenthandläggare;YRKE;93a67a42-9d27-57dd-b182-dc6f1d17d796;False;NARVALONTOLOGI-2.0.0.157
abonnentingenjör;20eb6f66-4aae-5c51-820a-8fc787297d37;Abonnentingenjör;YRKE;48580ad4-8776-5689-85db-d3869d62302f;False;NARVALONTOLOGI-2.0.0.157
abonnentingenjörer;20eb6f66-4aae-5c51-820a-8fc787297d37;Abonnentingenjör;YRKE;00a00095-e06f-54a0-b2d0-447cb784f076;False;NARVALONTOLOGI-2.0.0.157
abw-ansvarig;bec5a8b8-5355-5be4-a1da-2e4fae9cba25;Abw-ansvarig;YRKE;c971704b-b302-53c7-8b1c-bd6686d82fc5;False;NARVALONTOLOGI-2.0.0.157
abw-ansvariga;bec5a8b8-5355-5be4-a1da-2e4fae9cba25;Abw-ansvarig;YRKE;7588d556-3a73-5af7-a90e-ef1f6e96624a;False;NARVALONTOLOGI-2.0.0.157
acceleratoringenjör;117649a0-0d2c-5af6-95a6-1fd6008ed32d;Acceleratoringenjör;YRKE;416ecf49-0cd2-58ab-be5c-c495de170842;False;NARVALONTOLOGI-2.0.0.157
acceleratoringenjörer;117649a0-0d2c-5af6-95a6-1fd6008ed32d;Acceleratoringenjör;YRKE;49880244-ca72-5abb-acb6-04c4443da3bd;False;NARVALONTOLOGI-2.0.0.157
acceptanstestare;cdb1ffe0-37a6-5b29-acc2-bf46a4847d32;Acceptanstestare;YRKE;d1bdf1fc-bac4-59b8-904a-de14c239b5b0;False;NARVALONTOLOGI-2.0.0.157
account assistant;5cf02ba9-2842-5a45-96e2-bb929abfbd6b;Account assistant;YRKE;d6d389c9-e8b0-5194-9b27-7c5506bf5797;False;NARVALONTOLOGI-2.0.0.157
account director;6bea5bcd-6ddf-50d2-a8f6-ebc5b0acfb27;Account director;YRKE;640957ba-2cf6-5084-a2c5-f4688dd24295;False;NARVALONTOLOGI-2.0.0.157
account manager;1d6a6b0e-44ac-59e6-b76c-e21bfc5cf971;Account manager;YRKE;95f0ced0-a21e-576c-b4e0-1d608d655bca;False;NARVALONTOLOGI-2.0.0.157
accountmanager;1d6a6b0e-44ac-59e6-b76c-e21bfc5cf971;Account manager;YRKE;62b1c850-fbeb-5c5f-a45e-6d1b0b1aa0a5;False;NARVALONTOLOGI-2.0.0.157
account supervisor;47a5b924-ffa1-5599-95c7-a71aa4af422c;Account supervisor;YRKE;2bb3c501-ba4e-55ca-a7fa-b891c75ca112;False;NARVALONTOLOGI-2.0.0.157
accounting controller;ead5a931-f83b-5e16-a579-2a657e2f382c;Accounting controller;YRKE;341097bb-dbec-5619-b8d9-4cecf59859b3;False;NARVALONTOLOGI-2.0.0.157
accounting manager;2c8eb82b-1133-5046-893b-29fa2f3f506c;Accounting manager;YRKE;5671fab0-5494-5ca2-8976-29fa7b6cac61;False;NARVALONTOLOGI-2.0.0.157
ackompanjatör;f30bfc49-a186-578f-bae6-81e1831ca6d7;Ackompanjatör;YRKE;cfb779e7-3531-51fd-a4c6-fe33983324b0;False;NARVALONTOLOGI-2.0.0.157
ackompanjatörer;f30bfc49-a186-578f-bae6-81e1831ca6d7;Ackompanjatör;YRKE;b6132bb1-981b-5f6a-ba65-c2b4f4c05c91;False;NARVALONTOLOGI-2.0.0.157
ackumulatorarbetare;5f78d312-5773-5c4d-a3df-fd8b4ff6fb86;Ackumulatorarbetare;YRKE;7a15371c-687b-5122-9646-c2a0ac295de9;False;NARVALONTOLOGI-2.0.0.157
ackvisitör;dc21cb21-dfcd-541d-bc99-be76d4b35ede;Ackvisitör;YRKE;eb256d60-491b-5b43-b4f2-11ba640b247d;False;NARVALONTOLOGI-2.0.0.157
ackvisitörer;dc21cb21-dfcd-541d-bc99-be76d4b35ede;Ackvisitör;YRKE;37ab04f8-180f-5a61-9300-5ab823fa1921;False;NARVALONTOLOGI-2.0.0.157
ad;c69424a6-7af0-5a2d-8b66-783aff7f3247;Ad;YRKE;acea2fb7-032b-587e-96cc-6046899393f1;False;NARVALONTOLOGI-2.0.0.157
ad-specialist;c69424a6-7af0-5a2d-8b66-783aff7f3247;Ad;YRKE;3493e253-a9a8-5828-b0cd-ac054db0553e;False;NARVALONTOLOGI-2.0.0.157
art director;c69424a6-7af0-5a2d-8b66-783aff7f3247;Ad;YRKE;018e3ac8-1320-5199-9527-8b0b88258683;False;NARVALONTOLOGI-2.0.0.157
ad-assistent;f56288b8-34cc-588b-976a-0379e0a9ee5c;Ad-assistent;YRKE;66a1e49a-bde4-50d3-9f4d-409bec31cbb4;False;NARVALONTOLOGI-2.0.0.157
ad-assistenter;f56288b8-34cc-588b-976a-0379e0a9ee5c;Ad-assistent;YRKE;a990df17-424a-5656-983a-a5089dfc7683;False;NARVALONTOLOGI-2.0.0.157
ad-tekniker;b9c688a8-c7ce-5302-9465-bf7b3279782e;Ad-tekniker;YRKE;0db4bf05-48d4-5096-8d10-45601e11c1f8;False;NARVALONTOLOGI-2.0.0.157
adb-chef;6cf55fd9-7bad-5683-9fa5-fe77ce5da847;Adb-chef;YRKE;9625831c-69ef-504a-ab5d-4e14fd62dadc;False;NARVALONTOLOGI-2.0.0.157
adjunkt;6860f7bc-b707-53b9-a608-20951ef63dde;Adjunkt;YRKE;2f48a076-bf3b-5e7e-9ba0-0e43e03381b4;False;NARVALONTOLOGI-2.0.0.157
adjunkten;6860f7bc-b707-53b9-a608-20951ef63dde;Adjunkt;YRKE;fdbf2cab-80c4-5ff5-844f-c466a32e47e0;False;NARVALONTOLOGI-2.0.0.157
adjunkter;6860f7bc-b707-53b9-a608-20951ef63dde;Adjunkt;YRKE;ba623658-852f-5bcb-ad02-5a269b443f21;False;NARVALONTOLOGI-2.0.0.157
adjutant;5d826163-edb1-5f52-aea2-ff37ba078fc0;Adjutant;YRKE;a35e937d-286e-56ed-b71b-4a4a03099b41;False;NARVALONTOLOGI-2.0.0.157
adjutanten;5d826163-edb1-5f52-aea2-ff37ba078fc0;Adjutant;YRKE;233eef6c-d74c-569e-a330-9ada38a576b3;False;NARVALONTOLOGI-2.0.0.157
adl-assistent;f86e3545-7b04-56d0-b8c6-08c8ad4d2e98;Adl-assistent;YRKE;e244c59a-9d6f-58be-a072-e2f7ff31bc7c;False;NARVALONTOLOGI-2.0.0.157
administrations-assistent;6703605a-0ffd-5fb5-93c3-3a501cc3c26d;Administrationsassistent;YRKE;c6d5c90a-7ad7-564f-96a8-7066dfd9333f;False;NARVALONTOLOGI-2.0.0.157
administrationsassistent;6703605a-0ffd-5fb5-93c3-3a501cc3c26d;Administrationsassistent;YRKE;cd123c7d-a1ac-53ca-bf36-2a05bf4ca097;False;NARVALONTOLOGI-2.0.0.157
administrationsassistenter;6703605a-0ffd-5fb5-93c3-3a501cc3c26d;Administrationsassistent;YRKE;72520efc-9d3d-5939-822c-aed242cca195;False;NARVALONTOLOGI-2.0.0.157
administrationsansvarig;e12e9522-a5e2-5df5-b887-c0384bbb81dc;Administrationsansvarig;YRKE;d2ae7d1d-4ce3-52bd-9cde-7ec9f7423a2c;False;NARVALONTOLOGI-2.0.0.157
administrationsansvariga;e12e9522-a5e2-5df5-b887-c0384bbb81dc;Administrationsansvarig;YRKE;712a3f9f-e51f-5040-8774-d49d6bfa2d6d;False;NARVALONTOLOGI-2.0.0.157
administrationschef;5d80e3a6-1cdb-5a7b-9b13-5cd9561fcc19;Administrationschef;YRKE;51960fff-9f23-512a-9c43-632a4c23879c;False;NARVALONTOLOGI-2.0.0.157
administrationslärare;c01a0554-7180-51df-80ed-810088db6490;Administrationslärare;YRKE;1847d2f8-eebb-53ec-be81-b5f8d9fbdbc9;False;NARVALONTOLOGI-2.0.0.157
administrationspersonal;269fa550-7bd2-5514-94e5-5e9227582a4f;Administrationspersonal;YRKE;d7ead1d6-130c-5e39-8476-6954cd9d8212;False;NARVALONTOLOGI-2.0.0.157
administrativ arbetsledare;5ee013b7-0bd1-58f6-8400-02c29cad9ee5;Administrativ arbetsledare;YRKE;c1b1a870-fa4c-5b75-af59-2251d312e905;False;NARVALONTOLOGI-2.0.0.157
administrativ assistent;b593f0d0-8d97-58d3-8d42-d9bcccb27246;Administrativ assistent;YRKE;95cf27f2-260e-502d-877d-f18f437c46fa;False;NARVALONTOLOGI-2.0.0.157
administrativ chef;709e72b8-cdb8-5b98-8243-a55e44d7532a;Administrativ chef;YRKE;319fa65f-d6de-5393-a504-b97b86cdcd41;False;NARVALONTOLOGI-2.0.0.157
administrativ chefsassistent;6d9db753-8090-5380-95e0-a2ef83b58aa7;Administrativ chefsassistent;YRKE;ca2e9695-b549-509d-85ae-df319bc49444;False;NARVALONTOLOGI-2.0.0.157
administrativ controller;869f4318-2a15-5874-8a17-a0454329dca2;Administrativ controller;YRKE;df7b345c-a625-585b-bc83-35a913ad0a03;False;NARVALONTOLOGI-2.0.0.157
administrativ direktör;4c3c582d-0f7c-5b02-b654-afc167c4e4de;Administrativ direktör;YRKE;4a84ff76-8a44-5d74-bdaa-1ab22fec18fb;False;NARVALONTOLOGI-2.0.0.157
administrativ ekonomiassistent;82e491d9-6fe0-523b-ae33-58bcb8445153;Administrativ ekonomiassistent;YRKE;c983442c-7a09-5174-a145-1d6f567e0333;False;NARVALONTOLOGI-2.0.0.157
administrativ enhetschef;adec5b20-6cb3-55d1-9b10-68f5946cf426;Administrativ enhetschef;YRKE;9dfa560b-9592-5172-89fc-025b7eb85283;False;NARVALONTOLOGI-2.0.0.157
administrativ gruppchef;176186ba-fae5-5cf2-a10d-5c07c424b9d8;Administrativ gruppchef;YRKE;75c3d820-1ec5-5d26-b1ec-44aba28e9dba;False;NARVALONTOLOGI-2.0.0.157
administrativ handläggare;bf24bde1-cc32-50a4-afba-8b89f8abf77d;Administrativ handläggare;YRKE;b8e1c6e7-d88a-5ae4-aea3-204c3b731526;False;NARVALONTOLOGI-2.0.0.157
administrativ kampanjkoordinator;6145d065-a240-5d0b-8603-e0c8ade79d07;Administrativ kampanjkoordinator;YRKE;92a417cf-f0cf-543a-a46e-14f8de193bea;False;NARVALONTOLOGI-2.0.0.157
administrativ konsult;b9796c48-0890-5c47-9e68-048f412ed4be;Administrativ konsult;YRKE;99db5fc6-bd3c-5ec7-bde5-d2153a543eba;False;NARVALONTOLOGI-2.0.0.157
administrativ kontorsassistent;a55ce9ab-b636-5d95-bfe3-56a60135cdc2;Administrativ kontorsassistent;YRKE;f66f996e-c5d5-54ce-9070-794a27d513c9;False;NARVALONTOLOGI-2.0.0.157
administrativ koordinator;61db26b2-653a-5173-9a87-620a61783503;Administrativ koordinator;YRKE;ecff83c7-71d3-5db5-8f24-60533e813859;False;NARVALONTOLOGI-2.0.0.157
administrativ kundbokare;6217087d-87af-59e5-87c2-38e6f07fe59e;Administrativ kundbokare;YRKE;41d8ca11-2521-5a33-82ce-735ade3626c0;False;NARVALONTOLOGI-2.0.0.157
administrativ kundservicemedarbetare;d7fa688a-30bb-544e-8fac-4dfc6b812866;Administrativ kundservicemedarbetare;YRKE;d4dadb4b-b4f9-52e0-86f3-092ec824ba3f;False;NARVALONTOLOGI-2.0.0.157
administrativ kökschef;9055682d-05cb-5079-9709-0404845ba8c0;Administrativ kökschef;YRKE;5762207b-1a5f-51ff-b655-e7db0384aa71;False;NARVALONTOLOGI-2.0.0.157
administrativ områdeschef;d49f59c0-1065-5aa2-858c-adb7de07c8e3;Administrativ områdeschef;YRKE;56b73c23-6ecf-5197-a1f3-4792fc772e24;False;NARVALONTOLOGI-2.0.0.157
administrativ områdesförvaltare;7e40daf5-ccf0-5f92-9ba6-148401e02f22;Administrativ områdesförvaltare;YRKE;452184ca-20ba-5022-8dc2-cbfa54882a2d;False;NARVALONTOLOGI-2.0.0.157
administrativ produktionsplanerare;d864cb53-4b54-5dfd-8a7f-0b22f1041939;Administrativ produktionsplanerare;YRKE;bb5dd36a-6005-5321-acc9-52de0575fd23;False;NARVALONTOLOGI-2.0.0.157
administrativ projektledare;de8a13c7-3f14-5f51-9404-3f4d9165593d;Administrativ projektledare;YRKE;80201398-49cc-5275-90e6-2d3e768a7108;False;NARVALONTOLOGI-2.0.0.157
administrativ projektsamordnare;33de9f4e-106c-561f-afdc-6aa0809a0cbd;Administrativ projektsamordnare;YRKE;02d474fe-c56d-5838-935f-2c151cf9f5a0;False;NARVALONTOLOGI-2.0.0.157
administrativ receptionist;5004134b-de9b-563f-b2e0-50a80d96e73d;Administrativ receptionist;YRKE;e105dfae-3054-5947-b3d7-e3ca748b9781;False;NARVALONTOLOGI-2.0.0.157
administrativ samordnare;2cbafdea-e3e4-5429-90ba-c6431bd975ff;Administrativ samordnare;YRKE;f55fb05c-5646-59e5-a44f-f243e9791cc7;False;NARVALONTOLOGI-2.0.0.157
administrativ sekreterare;e35bd90a-db52-5b3b-9ea3-76d7c304e4bd;Administrativ sekreterare;YRKE;7d077e2d-e7f2-5f12-9e47-8dc4234727e2;False;NARVALONTOLOGI-2.0.0.157
administrativ säkerhetsgranskare;d27e9fbd-88ee-5674-9ae5-a7df87a01828;Administrativ säkerhetsgranskare;YRKE;0528776d-7e8d-53d0-b013-c16787e0b07b;False;NARVALONTOLOGI-2.0.0.157
administrativ säljassistent;c9167a4c-7a07-5042-95e6-c9aa3161fe83;Administrativ säljassistent;YRKE;b0413ef8-f2de-5b33-bb9e-d65204cc6521;False;NARVALONTOLOGI-2.0.0.157
administrativ teamledare;f8364d9f-8e75-5fe9-9079-66d73dee25a0;Administrativ teamledare;YRKE;934928c5-55d2-5335-8075-21eaf2689d6c;False;NARVALONTOLOGI-2.0.0.157
administrativ transportplanerare;3f50b574-891d-5b0a-9684-5e1866c68b80;Administrativ transportplanerare;YRKE;b6799c02-d122-5bc5-af4a-d7699ebc7d2c;False;NARVALONTOLOGI-2.0.0.157
administrativ utvecklare;17dbc4d5-0e8e-51f5-9b49-1ccf630e0f28;Administrativ utvecklare;YRKE;e263659b-f7f8-5c10-b463-9a742550fdec;False;NARVALONTOLOGI-2.0.0.157
administrator;bb70bf5f-c083-5b73-a2b1-3051bafd6687;Administrator;YRKE;68ce6518-87f0-59cd-9c4c-15f00b179d06;False;NARVALONTOLOGI-2.0.0.157
administratorer;bb70bf5f-c083-5b73-a2b1-3051bafd6687;Administrator;YRKE;ca8340d3-71bb-5837-9d0a-51867c94b3b5;False;NARVALONTOLOGI-2.0.0.157
administratör;1d6527b7-d514-5ab9-a2a6-df9cc08cea07;Administratör;YRKE;f1c74faf-8f48-5a0e-8eea-f463b80f57c1;False;NARVALONTOLOGI-2.0.0.157
administratören;1d6527b7-d514-5ab9-a2a6-df9cc08cea07;Administratör;YRKE;655e50d8-e3cc-5e8d-b5d6-f4f950e72f2e;False;NARVALONTOLOGI-2.0.0.157
administratörer;1d6527b7-d514-5ab9-a2a6-df9cc08cea07;Administratör;YRKE;6e768272-4f05-5614-a8e8-d4fdf7cea32f;False;NARVALONTOLOGI-2.0.0.157
administratörsassistent;e7e786d3-1dd1-54d4-b789-b26ecab2b41a;Administratörsassistent;YRKE;400fc906-817a-56a0-817d-820e6b2e7202;False;NARVALONTOLOGI-2.0.0.157
administratörsassistenter;e7e786d3-1dd1-54d4-b789-b26ecab2b41a;Administratörsassistent;YRKE;376bc52c-6325-5637-b799-4bf6ed388dae;False;NARVALONTOLOGI-2.0.0.157
admpersonal;bb166bd1-8424-5868-b67e-0ca026588eee;Admpersonal;YRKE;d825809c-4993-553b-a23c-3d12dc276b7d;False;NARVALONTOLOGI-2.0.0.157
adobe-designer;3070817a-c235-5eae-aed7-7c79347f944e;Adobe-designer;YRKE;66cdc1b4-ceff-5ffd-be0a-03fe6bb2e07e;False;NARVALONTOLOGI-2.0.0.157
adresserare;b4e4c4e7-1810-5d87-8a4f-510a696223bd;Adresserare;YRKE;dd6f4ec1-2b74-5afa-91ab-941eb7b7cb0d;False;NARVALONTOLOGI-2.0.0.157
ads-specialist;3a06f76c-f9fb-592f-a6ca-a29d1568f280;Ads-specialist;YRKE;696d0b9b-50f5-5594-bc1e-bb197465fe06;False;NARVALONTOLOGI-2.0.0.157
advokat;94621878-c1fa-50b6-b1f2-c4fb126d043c;Advokat;YRKE;f37838e3-969c-5c27-8d22-99855c2ba8e7;False;NARVALONTOLOGI-2.0.0.157
advokaten;94621878-c1fa-50b6-b1f2-c4fb126d043c;Advokat;YRKE;56ea2465-9318-51f9-a556-0eb29d7a2b49;False;NARVALONTOLOGI-2.0.0.157
advokater;94621878-c1fa-50b6-b1f2-c4fb126d043c;Advokat;YRKE;db696fb3-5fb5-53cb-9229-efe7dea573ee;False;NARVALONTOLOGI-2.0.0.157
advokatassistent;ba3e703f-8cac-5bea-8899-7b93e5c79efe;Advokatassistent;YRKE;c3990122-16df-5e6d-8a48-d63528982b97;False;NARVALONTOLOGI-2.0.0.157
advokatassistenter;ba3e703f-8cac-5bea-8899-7b93e5c79efe;Advokatassistent;YRKE;8e058b81-0062-5f3d-9d16-e44eb3bd0cf4;False;NARVALONTOLOGI-2.0.0.157
advokatsekreterare;5b7e22f3-5f9b-590c-9002-b121b78b2421;Advokatsekreterare;YRKE;29d8eea8-d34c-5eda-ae1a-331200b47bc5;False;NARVALONTOLOGI-2.0.0.157
aerobicsinstruktör;d545c8c6-19b7-5de8-848e-9873674cd395;Aerobicsinstruktör;YRKE;82bef348-5bae-51ea-9fa1-5d7dc17f150c;False;NARVALONTOLOGI-2.0.0.157
aerobicsinstruktörer;d545c8c6-19b7-5de8-848e-9873674cd395;Aerobicsinstruktör;YRKE;18c0d596-6a1e-5b4e-b588-2239553eca54;False;NARVALONTOLOGI-2.0.0.157
aerodynamiker;5dcfb8d5-e6f8-5aef-8097-66b659d03f5f;Aerodynamiker;YRKE;0788bce9-d1e5-58d0-ae35-cb6ab7d16496;False;NARVALONTOLOGI-2.0.0.157
affairs-chef;1de289f6-e1f6-504c-bf1e-1c1b259e5031;Affairs-chef;YRKE;c5935dde-5d0a-5390-b630-9a3eee020f15;False;NARVALONTOLOGI-2.0.0.157
affairs-konsult;d90c7906-350e-59fb-aa96-77732acaaf40;Affairs-konsult;YRKE;bedd546d-387d-5003-a6f8-9570cec508f1;False;NARVALONTOLOGI-2.0.0.157
affairs-konsulter;d90c7906-350e-59fb-aa96-77732acaaf40;Affairs-konsult;YRKE;7a249ea0-86c9-5883-85f5-efb87114c3d3;False;NARVALONTOLOGI-2.0.0.157
affischerare;ed718d6d-55d8-548e-9261-35a854f94824;Affischerare;YRKE;65fc140c-efd9-58dd-9663-0416001b30f9;False;NARVALONTOLOGI-2.0.0.157
affischuppsättare;ed718d6d-55d8-548e-9261-35a854f94824;Affischerare;YRKE;7d771c02-169f-5621-a829-0b5988e6d997;False;NARVALONTOLOGI-2.0.0.157
affischör;ed718d6d-55d8-548e-9261-35a854f94824;Affischerare;YRKE;be4bea62-e95a-5b26-a4f9-f5746c84d9d0;False;NARVALONTOLOGI-2.0.0.157
affischörer;ed718d6d-55d8-548e-9261-35a854f94824;Affischerare;YRKE;c8c7f9d2-8081-5449-ba8f-eb2e9d0f60ed;False;NARVALONTOLOGI-2.0.0.157
affärsadministratör;f2d9d871-825d-58d8-a8b2-b39e856fd4ed;Affärsadministratör;YRKE;bc8cb7e2-f3ae-5d64-ab00-6b843011c3c6;False;NARVALONTOLOGI-2.0.0.157
affärsanalytiker;38fca736-6e79-5976-a46e-a41bbd6db041;Affärsanalytiker;YRKE;d97305a2-e952-58ab-876d-f49ff7a61bfe;False;NARVALONTOLOGI-2.0.0.157
affärsansvarig;1dce78c4-d6e5-5f1b-9fd1-8617b00b7ae1;Affärsansvarig;YRKE;59a26d81-c74e-51fb-bba5-6a41f08751ad;False;NARVALONTOLOGI-2.0.0.157
affärsansvariga;1dce78c4-d6e5-5f1b-9fd1-8617b00b7ae1;Affärsansvarig;YRKE;eac117dd-48c3-5371-b6cd-0aa2ed00d471;False;NARVALONTOLOGI-2.0.0.157
affärsansvarig rekryterare;81e154b4-2cbe-5583-9c61-505dd931edca;Affärsansvarig rekryterare;YRKE;ccaf9c44-bf02-5852-95d5-17e64fc8b031;False;NARVALONTOLOGI-2.0.0.157
affärsarkitekt;6f6a47ce-0bfd-5757-b17c-4c050b623c1d;Affärsarkitekt;YRKE;11bc5204-ca66-502c-ae09-98d822ab0274;False;NARVALONTOLOGI-2.0.0.157
affärsarkitekter;6f6a47ce-0bfd-5757-b17c-4c050b623c1d;Affärsarkitekt;YRKE;539b2e64-87f0-55a9-b51d-18ce7198ad6c;False;NARVALONTOLOGI-2.0.0.157
affärsbiträde;2c9c0ad0-16ff-5aea-afcd-e697e162f050;Affärsbiträde;YRKE;220f7615-7035-5dd2-a649-63b83a395703;False;NARVALONTOLOGI-2.0.0.157
affärsbiträden;58cdce4c-9a86-5e4a-9e60-2dd4b556a773;Affärsbiträden;YRKE;e65f1fb7-b6e9-5dc5-a98e-079b3847a701;False;NARVALONTOLOGI-2.0.0.157
affärschef;2273cc46-1036-5743-ab90-a90b24d7a45c;Affärschef;YRKE;d59a25ff-5839-56e6-975b-a3919d480ad1;False;NARVALONTOLOGI-2.0.0.157
affärscoach;de8a3746-bb42-54f3-86bd-fb39a40f239a;Affärscoach;YRKE;7db12b08-ae56-55a7-87c1-b6ca3cb1636b;False;NARVALONTOLOGI-2.0.0.157
